32189:32,518,8,616,302,17,84,654,58,508
32191:518,616,302,17,654,8,58,508,542,245
32205:1730,616,76,866,654,17,84,302,8,58
32215:81,616,76,302,15,17,564,654,58,542
32242:354,70,81,616,76,302,17,84,654,8
32250:866,616,76,654,17,84,302,8,58,29
32251:866,616,76,654,17,84,302,8,58,29
32256:866,616,76,654,17,84,302,8,58,29
32286:518,616,76,654,15,8,84,302,58,542
32291:866,616,76,654,17,84,302,8,58,29
32300:616,1196,364,654,15,17,302,58,61,542
32329:518,616,76,654,15,17,302,58,508,1023
32338:81,616,76,302,17,654,8,58,2139,508
32355:866,616,76,654,17,84,302,8,58,29
32356:70,616,650,76,654,17,564,302,238,58
32364:518,616,650,302,15,17,654,8,58,542
32379:616,76,654,61,17,302,8,58,29,542
32409:518,616,76,654,15,17,302,8,58,542
32422:866,616,76,654,17,84,302,8,58,29
32439:518,616,76,654,15,8,84,302,58,542
32451:32,616,650,654,17,302,8,58,29,542
32477:866,899,518,616,76,654,17,302,8,58
32493:616,650,654,17,564,302,238,58,861,542
32495:866,616,76,654,17,84,302,8,58,29
32533:866,616,76,654,17,84,302,8,58,29
32546:866,616,76,654,17,84,302,8,58,29
32565:866,616,76,654,17,84,302,8,58,29
32571:518,8,616,302,17,564,654,508,1405,542
32580:866,616,76,654,17,84,302,8,58,29
32583:866,616,76,654,17,84,302,8,58,29
32584:866,616,76,654,17,84,302,8,58,29
32624:866,616,76,654,17,84,302,8,58,29
32625:616,76,654,15,17,302,8,58,508,542
32628:866,70,616,76,654,17,84,302,8,58
32641:866,70,616,650,76,654,17,84,302,58
32647:518,616,650,76,654,15,17,302,8,58
32656:616,29,302,15,17,564,654,8,58,61
32667:866,616,76,654,17,84,302,8,58,29
32675:866,616,76,654,17,84,302,8,58,29
32684:289,101,616,76,654,17,564,302,8,58
32701:866,616,76,654,17,84,302,8,58,29
32707:866,616,76,654,17,84,302,8,58,29
32715:32,65,1987,518,616,15,17,8,1405,61
32751:518,616,76,654,17,302,8,58,508,542
32773:866,70,616,650,76,654,17,302,8,58
32776:866,518,8,616,76,654,17,84,302,58
32780:866,616,76,654,17,84,302,8,58,29
32817:866,616,76,654,17,84,302,8,58,29
32819:866,616,76,654,17,84,302,8,58,29
32822:866,616,76,654,17,84,302,8,58,29
32823:866,616,76,654,17,84,302,8,58,29
32843:131,518,616,15,17,245,8,542,61,94
32871:289,518,8,302,15,17,654,58,285,542
32879:866,81,616,76,654,17,84,302,8,58
32893:616,76,302,17,564,654,8,58,168,508
32902:866,616,76,654,17,84,302,8,58,29
32917:70,518,616,650,76,654,17,564,302,58
32919:518,616,76,654,17,564,302,8,58,542
32921:542,518,616,302,15,17,654,8,58,94
32936:866,616,76,654,17,84,302,8,58,29
32953:866,616,76,654,17,84,302,8,58,29
32955:518,616,650,654,17,564,302,8,58,542
32977:866,616,76,654,17,84,302,8,58,29
32978:616,76,654,15,17,84,302,8,58,542
32982:866,616,76,654,17,84,302,8,58,29
32984:1987,1382,518,103,616,654,15,17,245,61
32986:866,616,76,654,17,84,302,8,58,29
32994:866,616,76,654,17,84,302,8,58,29
33005:866,616,76,654,17,84,302,8,58,29
33043:616,650,76,654,17,84,8,58,29,542
33045:866,616,76,654,17,84,302,8,58,29
33108:226,168,76,654,719,17,1326,564,302,984
33135:866,616,76,654,17,84,302,8,58,29
33136:518,616,76,654,15,17,302,8,58,542
33149:518,616,302,15,17,84,8,58,29,542
33151:866,616,76,654,17,84,302,8,58,29
33181:518,616,76,654,17,84,302,8,58,542
33201:866,616,76,654,17,84,302,8,58,29
33206:866,616,76,654,17,84,302,8,58,29
33207:866,616,76,654,17,84,302,8,58,29
33225:518,616,650,654,17,564,302,8,58,508
33232:224,518,616,76,654,17,84,302,8,58
33258:866,616,76,654,17,84,302,8,58,29
33261:866,616,76,654,17,84,302,8,58,29
33268:866,616,76,654,17,84,302,8,58,29
33316:518,616,76,654,15,8,84,302,58,542
33346:518,616,2030,302,17,654,8,58,61,245
33352:518,616,654,17,84,302,8,58,61,245
33355:866,616,76,654,17,84,302,8,58,29
33364:32,518,1126,103,4268,654,15,17,245,1405
33373:518,616,654,17,564,302,8,58,508,542
33374:866,616,76,654,17,84,302,8,58,29
33406:866,616,76,654,17,84,302,8,564,58
33409:518,8,76,302,17,84,654,564,58,1102
33421:81,616,76,654,17,787,302,8,58,2139
33432:518,616,302,17,787,84,654,564,58,542
33443:866,616,76,654,17,84,302,8,58,29
33453:866,616,76,654,17,84,302,8,58,29
33454:866,616,76,654,17,84,302,8,58,29
33491:70,616,650,76,654,17,302,8,1023,245
33525:866,616,76,654,17,84,302,8,58,29
33527:866,616,76,654,17,84,302,8,58,29
33528:81,616,650,76,654,17,84,302,8,58
33539:616,2030,650,302,15,17,654,58,61,542
33541:5480,2139,616,76,654,17,302,58,168,508
33547:866,616,76,654,17,84,302,8,58,29
33554:866,616,76,654,17,84,302,8,58,29
33557:866,616,650,76,654,17,84,302,8,58
33561:866,616,76,654,17,84,302,8,58,29
33582:866,616,76,654,17,84,302,8,58,29
33590:224,616,650,302,15,17,654,58,29,542
33614:70,616,650,654,17,564,302,8,58,29
33615:518,616,302,17,787,84,654,564,58,542
33616:866,616,76,654,17,84,302,8,58,29
33621:866,616,76,654,17,84,302,8,58,29
33652:866,616,76,654,17,84,302,8,58,29
33701:354,70,81,616,76,302,17,84,654,8
33702:866,616,76,654,17,84,302,8,58,29
33707:226,70,616,302,17,654,1023,508,542,245
33721:70,616,650,76,654,17,302,8,94,245
33722:866,616,76,654,17,84,302,8,58,29
33737:518,616,650,302,15,17,654,8,58,542
33752:866,616,76,654,17,84,302,8,58,29
33783:866,616,76,654,17,84,302,8,58,29
33787:289,616,650,76,302,15,17,654,58,542
33789:866,616,76,654,17,84,302,8,58,29
33807:616,76,654,15,17,302,58,94,542,245
33808:226,81,616,76,654,17,84,302,8,58
33809:226,70,616,302,17,564,654,508,542,1535
33837:866,616,76,654,17,84,302,8,58,29
33841:866,616,76,654,17,84,302,8,58,29
33844:518,616,76,302,17,564,654,58,542,245
33859:866,616,76,654,17,84,302,8,58,29
33866:866,616,76,654,17,84,302,8,58,29
33868:866,616,76,654,17,84,302,8,58,29
33869:866,616,76,654,17,84,302,8,58,29
33874:518,616,302,15,17,787,654,8,58,542
33884:70,327,8,616,76,17,947,58,508,61
33910:866,616,76,654,17,84,302,8,58,29
33921:866,616,76,654,17,84,302,8,58,29
33988:866,616,76,654,17,84,302,8,58,29
33998:224,518,616,654,17,302,8,58,29,94
34022:866,616,76,654,17,84,302,8,58,29
34027:866,616,76,654,17,84,302,8,58,29
34041:70,81,616,76,654,17,84,302,8,58
34048:866,616,76,654,17,84,302,8,58,29
34054:866,616,76,654,17,84,302,8,58,29
34068:518,8,616,654,17,84,302,58,542,245
34092:866,616,76,654,17,84,302,8,58,29
34093:866,616,76,654,17,84,302,8,58,29
34105:866,616,76,654,17,84,302,8,58,29
34106:866,81,616,76,654,17,84,302,8,58
34119:866,616,76,654,17,84,302,8,58,29
34124:616,650,302,15,17,84,8,58,29,542
34148:518,616,650,654,15,17,302,8,58,542
34172:518,616,650,76,654,17,564,302,8,58
34174:32,518,327,8,654,17,787,245,58,542
34179:866,616,76,654,17,84,302,8,58,29
34188:518,616,650,76,15,8,84,564,58,542
34227:866,616,650,76,654,17,84,302,8,58
34292:518,616,1196,654,17,564,302,8,58,542
34293:866,616,76,654,17,84,302,8,58,29
34304:518,616,654,15,17,302,8,58,61,542
34309:224,81,616,76,654,17,84,302,8,58
34318:866,616,76,654,17,84,302,8,58,29
34335:866,616,76,654,17,84,302,8,58,29
34341:866,616,76,654,17,84,302,8,58,29
34347:866,616,76,654,17,84,302,8,58,29
34350:866,616,76,654,17,84,302,8,58,29
34378:866,616,76,654,17,84,302,8,58,29
34398:866,81,616,76,654,17,84,302,8,58
34403:866,616,76,654,17,84,302,8,58,29
34421:518,616,76,654,15,8,84,302,58,542
34433:5480,168,76,1326,719,17,302,984,8860,661
34468:81,616,650,654,17,84,302,58,508,542
34470:518,616,76,302,17,564,654,8,58,542
34492:518,616,650,654,17,564,302,8,58,542
34498:81,616,76,654,17,84,302,8,58,508
34499:616,76,654,17,564,302,8,58,508,542
34511:866,616,76,654,17,84,302,8,58,29
34512:518,616,76,654,17,302,8,58,508,542
34523:866,616,76,654,17,84,302,8,58,29
34527:616,76,302,15,17,654,8,58,508,542
34529:518,8,76,654,15,84,302,58,29,542
34541:931,70,1382,8,616,76,17,947,245,508
34552:866,70,616,76,654,17,84,302,8,58
34553:518,616,654,17,564,302,8,58,542,245
34579:866,616,76,654,17,84,302,8,58,29
34594:866,616,76,654,17,84,302,8,58,29
34603:616,361,76,654,17,84,302,8,1913,58
34628:866,616,76,654,17,84,302,8,58,29
34632:616,650,76,654,17,84,302,8,58,29
34681:518,81,8,616,76,654,17,302,58,245
34697:866,616,76,654,17,84,302,8,58,29
34698:32,616,302,17,564,654,8,58,508,542
34702:32,518,8,616,654,17,302,238,1403,61
34703:866,616,76,654,17,84,302,8,58,29
34709:616,650,76,654,17,564,302,8,58,29
34710:224,616,650,76,654,15,17,302,58,1245
34717:866,616,76,654,17,84,302,8,58,29
34740:518,616,76,654,15,8,84,302,29,542
34741:866,616,76,654,17,84,302,8,58,29
34742:866,616,76,654,17,84,302,8,58,29
34753:866,70,616,76,654,17,84,302,8,58
34794:866,616,76,654,17,84,302,8,58,29
34820:518,616,76,302,17,564,654,8,58,508
34833:224,616,236,76,654,17,84,302,8,58
34837:866,616,76,654,17,84,302,8,58,29
34839:65,168,616,76,302,17,238,8,2153,508
34868:866,616,76,654,17,84,302,8,58,29
34885:616,650,76,654,17,564,245,8,58,542
34895:866,616,76,654,17,84,302,8,58,29
34896:866,81,616,76,654,17,84,302,8,58
34901:866,70,616,76,654,17,84,302,8,58
34906:866,616,76,654,17,84,302,8,58,29
34917:866,616,76,654,17,84,302,8,58,29
34936:866,616,76,654,17,84,302,8,58,29
34973:81,616,650,76,654,17,564,302,58,542
34974:518,616,650,654,15,17,84,8,29,542
34976:866,616,76,654,17,84,302,8,58,29
34978:518,616,76,654,17,564,302,8,84,58
35005:518,616,76,302,17,564,654,8,58,542
35021:518,616,654,17,84,302,8,58,61,245
35026:866,616,76,654,17,84,302,8,58,29
35086:866,616,76,654,17,84,302,8,58,29
35087:518,616,76,654,15,17,84,302,8,542
35092:866,616,76,654,17,84,302,8,58,29
35127:866,616,76,654,17,84,302,8,58,29
35150:518,616,302,15,17,564,654,8,58,61
35151:518,616,302,15,17,564,654,8,58,542
35166:866,616,76,654,17,84,302,8,58,29
35167:518,8,616,76,654,17,564,302,58,508
35176:70,81,616,76,654,17,84,8,508,61
35211:866,616,76,654,17,84,302,8,58,29
35212:224,616,76,654,17,84,302,8,58,1102
35214:616,76,654,17,564,302,8,58,508,542
35229:866,616,76,654,17,84,302,8,58,29
35231:616,76,654,15,17,564,302,8,58,542
35241:866,616,76,654,17,84,302,8,58,29
35244:866,616,76,654,17,84,302,8,58,29
35251:866,518,8,616,76,654,17,84,302,58
35255:866,616,76,654,17,84,302,8,58,29
35274:866,616,76,654,17,84,302,8,58,29
35275:931,518,616,76,654,17,245,8,378,508
35289:866,616,76,654,17,84,302,8,58,29
35296:866,616,76,654,17,84,302,8,58,29
35297:866,616,76,654,17,84,302,8,58,29
35311:70,616,650,654,17,564,302,8,58,29
35332:32,518,616,302,17,564,654,8,58,542
35348:518,8,650,302,15,17,564,654,58,542
35365:616,650,76,654,15,84,302,58,29,542
35380:518,8,650,302,15,17,84,58,29,542
35429:866,616,76,654,17,84,302,8,58,29
35448:866,616,76,654,17,84,302,8,58,29
35456:866,616,76,654,17,84,302,8,58,29
35495:70,616,76,654,17,84,302,8,58,508
35510:866,70,616,76,654,17,84,302,58,698
35518:518,81,8,616,302,17,84,654,58,61
35525:70,616,76,302,17,564,654,8,58,508
35558:866,899,518,616,76,654,17,302,8,58
35572:518,616,650,302,15,17,654,8,58,542
35574:866,616,76,654,17,84,302,8,58,29
35576:866,616,76,654,17,84,302,8,58,29
35582:866,616,76,654,17,84,302,8,58,29
35593:866,616,650,76,302,17,654,8,58,29
35623:899,518,8,616,302,17,84,245,542,654
35676:7622,8,311,76,302,2543,17,5975,2139,4671
35688:518,616,654,15,17,84,302,8,58,542
35690:866,616,76,654,17,84,302,8,58,29
35691:866,616,76,654,17,84,302,8,58,29
35730:866,616,76,654,17,84,302,8,58,29
35746:866,616,76,654,17,84,302,8,58,29
35757:899,616,138,76,302,17,654,8,58,1023
35771:866,616,76,654,17,84,302,8,58,29
35788:866,616,76,654,17,84,302,8,58,29
35806:101,518,616,302,15,17,654,8,58,542
35820:866,616,76,654,17,84,302,8,58,29
35826:616,650,654,61,17,302,8,58,29,542
35850:101,616,302,15,17,654,58,508,542,1023
35859:866,616,76,654,17,84,302,8,58,29
35893:866,616,76,654,17,84,302,8,58,29
35900:518,616,654,17,564,302,8,58,61,542
35901:866,616,76,654,17,84,302,8,58,29
35932:616,650,76,654,17,84,302,58,29,542
35941:518,616,76,654,15,8,84,302,58,542
35969:65,1987,103,616,76,654,15,17,2200,1405
35970:866,616,76,654,17,84,302,8,58,29
35982:226,70,81,616,76,302,17,564,654,508
35989:866,616,76,654,17,84,302,8,58,29
35990:866,616,76,654,17,84,302,8,58,29
35999:518,616,76,654,17,787,302,698,58,542
36064:866,616,76,654,17,84,302,8,58,29
36123:866,70,616,76,654,17,84,302,8,58
36135:518,616,650,654,17,564,302,8,58,542
36176:866,616,76,654,17,84,302,8,58,29
36179:32,518,616,654,15,17,302,58,61,542
36185:866,616,650,76,654,17,302,8,58,29
36193:866,616,76,654,17,84,302,8,58,29
36196:866,616,76,654,17,84,302,8,58,29
36210:866,616,76,654,17,84,302,8,58,29
36216:32,518,8,76,656,17,58,508,1405,1023
36221:866,616,76,654,17,84,302,8,58,29
36225:866,616,76,654,17,84,302,8,58,29
36242:866,616,76,654,17,84,302,8,58,29
36258:866,616,76,654,17,84,302,8,58,29
36261:866,616,76,654,17,84,302,8,58,29
36268:866,616,76,654,17,84,302,8,58,29
36313:616,650,1196,302,15,17,654,8,58,542
36315:616,76,301,654,17,84,302,8,58,508
36319:65,518,616,76,654,17,302,8,58,245
36330:518,616,76,1102,302,17,84,654,8,58
36342:224,616,650,76,654,17,564,302,8,58
36355:866,616,76,654,17,84,302,8,58,29
36358:518,616,1196,654,17,564,302,8,58,542
36375:866,616,76,654,17,84,302,8,58,29
36385:866,616,76,654,17,84,302,8,58,29
36393:866,616,76,654,17,84,302,8,58,29
36418:866,616,76,654,17,84,302,8,58,29
36419:616,76,654,15,17,302,8,58,508,542
36420:616,650,364,302,17,564,654,8,58,542
36468:518,616,654,15,17,84,302,8,58,542
36470:616,76,654,15,17,302,8,58,61,542
36471:616,76,654,61,17,84,302,564,58,29
36488:866,616,76,654,17,84,302,8,58,29
36499:70,616,76,654,17,84,302,8,1913,58
36508:70,616,76,302,17,84,654,58,508,1535
36561:866,616,76,654,17,84,302,8,58,29
36563:70,616,650,76,654,17,84,302,8,58
36564:866,70,81,616,76,654,17,302,8,58
36585:65,168,616,76,302,17,654,8,58,508
36595:518,8,302,15,17,564,654,58,861,542
36607:866,616,76,654,17,84,302,8,58,29
36620:931,518,616,76,654,17,245,8,378,508
36642:866,616,76,654,17,84,302,8,58,29
36656:866,616,76,654,17,84,302,8,58,29
36689:866,616,76,654,17,84,302,8,58,29
36696:866,616,76,654,17,84,302,8,58,29
36708:866,616,76,654,17,84,302,8,58,29
36723:866,616,76,654,17,84,302,8,58,29
36727:866,616,76,654,17,84,302,8,58,29
36730:518,616,238,654,15,17,302,8,58,542
36790:866,616,76,654,17,84,302,8,58,29
36797:65,518,616,302,15,17,654,8,508,1405
36902:518,616,76,654,17,564,302,8,58,542
36948:289,518,8,302,29,17,654,58,285,542
36960:32,518,616,302,17,654,8,58,61,542
36961:866,616,76,654,17,84,302,8,58,29
36966:866,616,76,654,17,84,302,8,58,29
36979:866,616,76,654,17,84,302,8,58,29
37050:866,616,650,76,654,17,84,302,8,58
37053:866,616,76,654,17,84,302,8,58,29
37054:866,616,76,654,17,84,302,8,58,29
37058:518,616,654,17,564,302,8,84,58,542
37078:866,81,616,76,654,17,564,302,8,58
37088:70,81,616,780,650,76,302,17,654,58
37143:866,616,76,654,17,84,302,8,58,29
37160:81,8,616,76,654,17,4755,302,58,508
37165:518,616,302,15,17,84,654,564,58,542
37175:616,650,61,302,15,17,654,58,29,542
37177:866,616,76,654,17,84,302,8,58,29
37178:866,616,76,654,17,84,302,8,58,29
37212:866,70,616,76,654,17,84,302,8,58
37222:616,76,302,17,787,564,654,8,58,542
37240:866,616,76,654,17,84,302,8,58,29
37255:866,616,76,654,17,84,302,8,58,29
37266:866,616,76,654,17,84,302,8,58,29
37272:866,616,76,654,17,84,302,8,58,29
37291:899,8,616,76,302,17,2548,245,564,654
37308:866,616,76,654,17,84,302,8,58,29
37313:866,616,76,654,17,84,302,8,58,29
37342:518,616,650,302,15,17,654,58,29,542
37358:616,650,76,654,17,84,302,8,58,29
37380:866,616,76,654,17,84,302,8,58,29
37389:616,76,302,17,564,654,8,58,168,508
37398:866,616,76,654,17,84,302,8,58,29
37399:70,616,76,654,17,84,302,8,1460,58
37404:866,518,616,76,654,17,302,8,58,542
37443:518,8,616,76,654,17,245,58,508,542
37446:866,616,76,654,17,84,302,8,58,29
37480:866,616,76,654,17,84,302,8,564,58
37501:866,616,76,654,17,84,302,8,58,29
37515:518,616,76,654,15,8,84,302,58,542
37516:518,8,302,15,17,564,654,58,861,542
37521:866,616,76,654,17,84,302,8,58,29
37523:866,616,76,654,17,84,302,8,58,29
37530:866,616,76,654,17,84,302,8,58,29
37570:866,616,76,654,17,84,302,8,58,29
37585:866,616,76,654,17,84,302,8,58,29
37588:866,616,76,654,17,84,302,8,58,29
37606:866,81,616,76,654,17,84,302,8,58
37666:866,616,76,654,17,84,302,8,58,29
37676:866,616,76,654,17,84,302,8,58,29
37692:866,616,76,654,17,84,302,8,58,29
37701:518,616,654,15,17,84,302,8,58,542
37708:866,616,76,654,17,84,302,8,58,29
37731:616,650,76,654,17,564,302,8,58,29
37735:866,70,616,76,654,17,84,302,58,698
37753:70,616,76,302,17,564,654,58,698,542
37767:866,616,76,654,17,84,302,8,58,29
37790:866,616,76,654,17,84,302,8,58,29
37816:518,616,654,15,17,302,245,58,61,542
37849:866,616,76,654,17,84,302,8,58,29
37876:866,616,76,654,17,84,302,8,58,29
37878:866,616,76,654,17,84,302,8,58,29
37910:866,616,76,654,17,84,302,8,58,29
37911:518,616,76,302,17,654,8,58,508,542
37912:866,616,76,654,17,84,302,8,58,29
37918:866,616,76,654,17,84,302,8,58,29
37924:866,616,76,654,17,84,302,8,58,29
37934:518,616,654,15,8,84,302,58,29,542
37971:518,616,302,15,17,654,58,61,542,245
37987:866,616,76,654,17,84,302,8,58,29
37988:866,616,76,654,17,84,302,8,58,29
37989:866,616,76,654,17,84,302,8,5975,58
38028:866,616,76,654,17,84,302,8,58,29
38029:866,616,76,654,17,84,302,8,58,29
38037:866,616,76,654,17,84,302,8,58,29
38057:518,616,1196,654,17,302,8,58,61,542
38073:866,616,76,654,17,84,302,8,58,29
38080:866,616,76,654,17,84,302,8,58,29
38088:616,76,302,17,564,654,8,58,168,508
38108:354,518,8,616,1102,17,302,58,29,654
38168:866,616,76,654,17,84,302,8,58,29
38216:866,616,76,654,17,84,302,8,58,29
38244:224,616,650,76,654,17,564,302,8,58
38281:518,616,302,15,17,654,8,58,61,542
38362:518,616,654,15,17,84,302,8,58,542
38367:616,76,302,15,17,564,654,8,84,58
38376:518,8,616,654,17,302,84,245,58,542
38391:866,616,76,654,17,84,302,8,58,29
38431:616,650,302,15,17,84,8,58,29,542
38445:866,616,76,654,17,84,302,8,58,29
38451:866,616,650,76,654,17,84,302,8,58
38466:866,616,76,654,17,84,302,8,58,29
38480:866,616,76,654,17,84,302,8,58,29
38546:518,616,302,15,17,564,654,8,58,542
38557:866,616,76,654,17,84,302,8,58,29
38578:518,70,616,138,76,654,17,302,8,58
38616:518,70,616,650,76,654,17,564,302,58
38645:866,616,76,654,17,84,302,8,58,29
38648:866,616,76,654,17,84,302,8,58,29
38661:866,616,76,654,17,84,302,8,58,29
38679:866,616,76,654,17,84,302,8,58,29
38684:866,616,76,654,17,84,302,8,58,29
38685:866,616,76,654,17,84,302,8,58,29
38686:866,616,650,76,654,17,84,302,8,58
38691:866,616,76,654,17,84,302,8,564,58
38704:866,616,76,654,17,84,302,8,58,29
38715:866,616,76,654,17,84,302,8,58,29
38736:866,616,76,654,17,84,302,8,58,29
38739:866,616,76,654,17,84,302,8,58,29
38766:866,616,76,654,17,84,302,8,58,29
38778:866,70,616,76,654,17,84,302,8,58
38786:866,616,76,654,17,84,302,8,58,29
38813:866,616,76,654,17,84,302,8,58,29
38868:518,616,650,76,654,17,84,8,58,542
38870:616,650,654,15,17,564,302,8,58,542
38878:616,650,76,654,17,84,302,8,58,29
38888:866,616,76,654,17,84,302,8,58,29
38897:866,616,76,654,17,84,302,8,58,29
38945:866,616,76,654,17,84,302,8,58,29
38967:866,616,76,654,17,84,302,8,58,29
38983:866,616,76,654,17,84,302,8,58,29
39003:866,616,76,654,17,84,302,8,58,29
39005:866,616,76,654,17,84,302,8,58,29
39021:866,616,76,654,17,84,302,8,58,29
39043:866,616,76,654,17,84,302,8,58,29
39049:866,616,76,654,17,84,302,8,58,29
39050:866,81,616,76,654,17,302,8,58,29
39052:866,616,76,654,17,84,302,8,58,29
39074:866,616,76,654,17,84,302,8,58,29
39083:866,616,76,654,17,84,302,8,58,29
39084:226,70,81,616,654,17,84,302,564,508
39092:1511,8,616,76,654,17,787,245,508,542
39105:866,616,76,654,17,84,302,8,58,29
39158:518,8,616,654,17,302,84,245,58,508
39159:866,616,76,654,17,84,302,8,58,29
39163:866,616,76,654,17,84,302,8,58,29
39188:616,361,76,302,17,84,654,8,58,29
39232:866,616,76,654,17,84,302,8,58,29
39237:518,616,654,15,17,84,302,8,58,542
39291:866,616,76,654,17,84,302,8,58,29
39295:518,616,76,654,17,564,302,8,58,542
39296:866,616,76,654,17,84,302,8,58,29
39308:866,616,76,654,17,84,302,8,58,29
39379:866,616,76,654,17,84,302,8,58,29
39391:518,616,654,15,17,302,8,58,61,542
39393:518,616,76,654,17,84,302,8,58,861
39394:866,616,76,654,17,84,302,8,58,29
39429:866,616,76,654,17,84,302,8,58,29
39430:616,650,236,302,17,564,654,8,58,542
39432:866,616,76,654,17,84,302,8,58,29
39458:616,76,654,15,17,302,8,58,508,542
39469:8,616,76,302,17,84,654,58,508,542
39515:518,8,616,76,302,17,84,441,58,508
39518:866,899,518,616,76,654,17,302,8,58
39528:866,616,76,654,17,84,302,8,58,29
39555:616,1002,76,302,17,654,8,441,58,245
39556:616,650,654,15,17,84,302,8,58,542
39567:866,616,76,654,17,84,302,8,58,29
39580:518,616,302,15,17,654,8,58,61,542
39592:866,616,76,654,17,84,302,8,58,29
39594:866,616,76,654,17,84,302,8,58,29
39617:866,616,76,654,17,84,302,8,58,29
39623:866,616,76,654,17,84,302,8,58,29
39652:866,616,76,654,17,84,302,8,58,29
39662:866,616,76,654,17,84,302,8,58,29
39693:866,616,76,654,17,84,302,8,58,29
39694:866,616,76,654,17,84,302,8,58,29
39707:866,616,650,76,654,17,84,302,8,58
39718:616,76,654,15,17,564,302,8,58,542
39730:866,616,76,654,17,84,302,8,58,29
39731:866,616,76,654,17,84,302,8,58,29
39796:168,76,302,719,17,1326,564,654,984,8860
39821:866,616,76,654,17,84,302,8,58,29
39822:616,76,654,15,17,302,8,58,29,542
39863:616,302,15,17,564,654,8,58,61,542
39865:866,616,76,654,17,84,302,8,58,29
39876:866,616,76,654,17,84,302,8,58,29
39877:866,616,76,654,17,84,302,8,58,29
39878:518,616,76,654,15,8,84,302,58,542
39896:866,616,76,654,17,84,302,8,58,29
39903:518,616,76,654,15,8,84,302,58,542
39926:866,616,650,76,654,17,84,302,8,58
39927:866,616,76,654,17,84,302,8,58,29
39932:866,616,76,654,17,84,302,8,58,29
39940:32,616,650,302,17,787,654,8,58,61
39967:518,616,76,654,17,564,8,58,508,542
39979:322,70,616,654,15,17,302,8,58,542
39983:866,616,76,654,17,84,302,8,58,29
40040:866,616,76,654,17,84,302,8,58,29
40043:616,361,76,302,17,84,654,8,58,29
40053:322,616,654,17,84,302,8,58,29,542
40055:866,616,76,654,17,84,302,8,58,29
40069:866,616,650,76,654,17,84,302,8,58
40098:616,361,76,302,17,84,654,8,58,29
40101:866,616,76,654,17,84,302,8,58,29
40115:866,616,76,654,17,84,302,8,58,29
40120:866,616,76,654,17,84,302,8,58,29
40123:70,616,76,654,17,84,302,8,58,508
40129:866,616,76,654,17,84,302,8,58,29
40149:518,616,650,654,17,564,302,8,58,542
40158:518,616,650,76,302,17,654,8,58,29
40163:10981,8,311,76,654,2543,17,302,5975,603
40189:518,616,654,15,17,564,302,8,58,542
40190:866,616,76,654,17,84,302,8,58,29
40195:518,616,302,15,17,564,654,8,58,542
40196:866,616,76,654,17,84,302,8,58,29
40215:224,866,616,76,654,17,84,302,8,58
40226:103,8,616,363,654,15,17,245,61,542
40229:866,616,76,654,17,84,302,8,58,29
40234:616,1196,650,76,654,15,17,302,58,542
40235:518,616,654,15,17,302,8,58,61,542
40258:5480,168,76,302,719,17,564,654,984,8860
40259:866,616,76,654,17,84,302,8,58,29
40262:866,616,76,654,17,84,302,8,58,29
40293:866,616,76,654,17,84,302,8,564,58
40307:866,616,76,654,17,84,302,8,58,29
40308:518,616,302,15,17,654,8,58,61,542
40316:866,616,76,654,17,84,302,8,58,29
40347:866,616,76,654,17,84,302,8,58,29
40368:866,616,76,654,17,84,302,8,58,29
40427:866,616,76,654,17,84,302,8,58,29
40431:70,616,76,302,17,84,654,8,58,508
40468:866,616,76,654,17,84,302,8,58,29
40472:866,616,76,654,17,84,302,8,58,29
40480:866,616,76,654,17,84,302,8,58,29
40489:866,616,76,654,17,84,302,8,58,29
40493:866,616,76,654,17,84,302,8,58,29
40507:866,616,76,654,17,84,302,8,58,29
40512:866,616,76,654,17,84,302,8,58,29
40538:182,616,650,76,654,17,564,302,8,58
40563:866,616,76,654,17,84,302,8,58,29
40586:32,518,616,364,654,15,17,302,58,61
40610:866,616,76,654,17,84,302,8,58,29
40638:866,616,76,654,17,84,302,8,58,29
40642:866,616,76,654,17,84,302,8,58,29
40647:866,616,76,654,17,84,302,8,58,29
40659:518,8,616,76,654,17,564,302,58,245
40682:5480,168,76,302,17,1326,661,984,8860,574
40688:866,616,76,654,17,84,302,8,58,29
40712:866,616,76,654,17,84,302,8,58,29
40727:866,616,76,654,17,84,302,8,58,29
40750:866,616,76,654,17,84,302,8,58,29
40761:518,616,654,15,17,564,302,58,29,542
40782:518,616,302,17,84,654,8,58,61,542
40789:518,616,302,15,17,654,8,58,61,542
40790:866,616,650,76,654,17,302,8,58,542
40801:866,616,76,654,17,84,302,8,58,29
40852:866,616,76,654,17,84,302,8,58,29
40864:866,616,76,654,17,84,302,8,58,29
40905:866,616,76,654,17,84,302,8,58,29
40924:866,616,76,654,17,84,302,8,58,29
40926:866,616,76,654,17,84,302,8,58,29
40952:866,616,76,654,17,84,302,8,58,29
40960:866,616,76,654,17,84,302,8,58,29
41019:866,616,76,654,17,84,302,8,58,29
41025:866,616,76,654,17,84,302,8,58,29
41027:518,616,302,15,17,564,654,8,58,542
41055:5480,76,1326,719,17,302,661,984,8860,574
41077:866,616,76,654,17,84,302,8,58,29
41080:866,81,616,76,654,17,84,302,8,58
41089:616,650,1196,654,15,17,302,8,58,542
41119:866,616,76,654,17,84,302,8,58,29
41128:866,616,76,654,17,84,302,8,58,29
